DATE_AS_AT,TOTALS_NATIONAL_TOTAL,TOTALS_NATIONAL_LAST_24HR,TOTALS_CWTH_ALL_TOTAL,TOTALS_CWTH_ALL_LAST_24HR,TOTALS_CWTH_PRIMARY_CARE_TOTAL,TOTALS_CWTH_PRIMARY_CARE_LAST_24HR,TOTALS_CWTH_AGED_CARE_TOTAL,TOTALS_CWTH_AGED_CARE_LAST_24HR,STATE_CLINICS_VIC_TOTAL,STATE_CLINICS_VIC_LAST_24HR,STATE_CLINICS_QLD_TOTAL,STATE_CLINICS_QLD_LAST_24HR,STATE_CLINICS_WA_TOTAL,STATE_CLINICS_WA_LAST_24HR,STATE_CLINICS_TAS_TOTAL,STATE_CLINICS_TAS_LAST_24HR,STATE_CLINICS_SA_TOTAL,STATE_CLINICS_SA_LAST_24HR,STATE_CLINICS_ACT_TOTAL,STATE_CLINICS_ACT_LAST_24HR,STATE_CLINICS_NT_TOTAL,STATE_CLINICS_NT_LAST_24HR,STATE_CLINICS_NSW_TOTAL,STATE_CLINICS_NSW_LAST_24HR,CWTH_AGED_CARE_VIC_TOTAL,CWTH_AGED_CARE_VIC_LAST_24HR,CWTH_AGED_CARE_QLD_TOTAL,CWTH_AGED_CARE_QLD_LAST_24HR,CWTH_AGED_CARE_WA_TOTAL,CWTH_AGED_CARE_WA_LAST_24HR,CWTH_AGED_CARE_TAS_TOTAL,CWTH_AGED_CARE_TAS_LAST_24HR,CWTH_AGED_CARE_SA_TOTAL,CWTH_AGED_CARE_SA_LAST_24HR,CWTH_AGED_CARE_ACT_TOTAL,CWTH_AGED_CARE_ACT_LAST_24HR,CWTH_AGED_CARE_NT_TOTAL,CWTH_AGED_CARE_NT_LAST_24HR,CWTH_AGED_CARE_NSW_TOTAL,CWTH_AGED_CARE_NSW_LAST_24HR,CWTH_PRIMARY_CARE_VIC_TOTAL,CWTH_PRIMARY_CARE_VIC_LAST_24HR,CWTH_PRIMARY_CARE_QLD_TOTAL,CWTH_PRIMARY_CARE_QLD_LAST_24HR,CWTH_PRIMARY_CARE_WA_TOTAL,CWTH_PRIMARY_CARE_WA_LAST_24HR,CWTH_PRIMARY_CARE_TAS_TOTAL,CWTH_PRIMARY_CARE_TAS_LAST_24HR,CWTH_PRIMARY_CARE_SA_TOTAL,CWTH_PRIMARY_CARE_SA_LAST_24HR,CWTH_PRIMARY_CARE_ACT_TOTAL,CWTH_PRIMARY_CARE_ACT_LAST_24HR,CWTH_PRIMARY_CARE_NT_TOTAL,CWTH_PRIMARY_CARE_NT_LAST_24HR,CWTH_PRIMARY_CARE_NSW_TOTAL,CWTH_PRIMARY_CARE_NSW_LAST_24HR,CWTH_AGED_CARE_DOSES_FIRST_DOSE,CWTH_AGED_CARE_DOSES_SECOND_DOSE,CWTH_AGED_CARE_FACILITIES_FIRST_DOSE,CWTH_AGED_CARE_FACILITIES_SECOND_DOSE,APPROX_VIC_SECOND_DOSE_TOTAL,APPROX_QLD_SECOND_DOSE_TOTAL,APPROX_WA_SECOND_DOSE_TOTAL,APPROX_TAS_SECOND_DOSE_TOTAL,APPROX_SA_SECOND_DOSE_TOTAL,APPROX_ACT_SECOND_DOSE_TOTAL,APPROX_NT_SECOND_DOSE_TOTAL,APPROX_NSW_SECOND_DOSE_TOTAL,FIRST_NATIONS_VIC_FIRST_DOSE_TOTAL,FIRST_NATIONS_VIC_SECOND_DOSE_TOTAL,FIRST_NATIONS_QLD_FIRST_DOSE_TOTAL,FIRST_NATIONS_QLD_SECOND_DOSE_TOTAL,FIRST_NATIONS_WA_FIRST_DOSE_TOTAL,FIRST_NATIONS_WA_SECOND_DOSE_TOTAL,FIRST_NATIONS_TAS_FIRST_DOSE_TOTAL,FIRST_NATIONS_TAS_SECOND_DOSE_TOTAL,FIRST_NATIONS_SA_FIRST_DOSE_TOTAL,FIRST_NATIONS_SA_SECOND_DOSE_TOTAL,FIRST_NATIONS_ACT_FIRST_DOSE_TOTAL,FIRST_NATIONS_ACT_SECOND_DOSE_TOTAL,FIRST_NATIONS_NT_FIRST_DOSE_TOTAL,FIRST_NATIONS_NT_SECOND_DOSE_TOTAL,FIRST_NATIONS_NSW_FIRST_DOSE_TOTAL,FIRST_NATIONS_NSW_SECOND_DOSE_TOTAL,FIRST_NATIONS_AUS_FIRST_DOSE_TOTAL,FIRST_NATIONS_AUS_SECOND_DOSE_TOTAL,FIRST_NATIONS_VIC_FIRST_PCT_TOTAL,FIRST_NATIONS_VIC_SECOND_PCT_TOTAL,FIRST_NATIONS_QLD_FIRST_PCT_TOTAL,FIRST_NATIONS_QLD_SECOND_PCT_TOTAL,FIRST_NATIONS_WA_FIRST_PCT_TOTAL,FIRST_NATIONS_WA_SECOND_PCT_TOTAL,FIRST_NATIONS_TAS_FIRST_PCT_TOTAL,FIRST_NATIONS_TAS_SECOND_PCT_TOTAL,FIRST_NATIONS_SA_FIRST_PCT_TOTAL,FIRST_NATIONS_SA_SECOND_PCT_TOTAL,FIRST_NATIONS_ACT_FIRST_PCT_TOTAL,FIRST_NATIONS_ACT_SECOND_PCT_TOTAL,FIRST_NATIONS_NT_FIRST_PCT_TOTAL,FIRST_NATIONS_NT_SECOND_PCT_TOTAL,FIRST_NATIONS_NSW_FIRST_PCT_TOTAL,FIRST_NATIONS_NSW_SECOND_PCT_TOTAL,FIRST_NATIONS_AUS_FIRST_PCT_TOTAL,FIRST_NATIONS_AUS_SECOND_PCT_TOTAL,VALIDATED,URL
2022-01-23,48055260,121177,29420577,57185,28216701,56754,1203876,431,5356757,22390,3522936,8953,2063191,6232,541303,4525,1536999,8479,595106,2971,275285,913,4743106,9529,225541,150,188730,34,90730,148,21475,-2,80056,2,15811,35,6901,16,544738,6,7072291,17454,5582013,10361,2660008,8791,501185,782,1674608,2270,563532,1325,187592,-2,10005366,15815,,,,,,,,,,,,,35378,34339,111437,101243,45410,36609,14457,13652,19123,16982,4912,4767,40694,36609,136460,132696,422837,389157,88.8,86.2,78,70.9,71.6,57.8,86.5,81.7,75.9,67.4,90.9,88.2,86.3,77.6,86.3,84,80.7,74.3,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-24-january-2022.pdf
2022-01-24,48377727,322467,29665900,245323,28459603,242902,1206297,2421,5384025,27268,3529250,6314,2074004,10813,544347,3044,1546573,9574,599467,4361,276778,1493,4757383,14277,226343,802,189282,552,91075,345,21485,10,80260,204,15817,6,6905,4,545140,402,7132000,59709,5627365,45352,2690238,30230,505031,3846,1687501,12893,568662,5130,188669,1077,10090127,84761,,,,,,,,,,,,,35378,34339,111437,101243,45410,36609,14457,13652,19123,16982,4912,4767,40694,36609,136460,132696,422837,389157,88.8,86.2,78,70.9,71.6,57.8,86.5,81.7,75.9,67.4,90.9,88.2,86.3,77.6,86.3,84,80.7,74.3,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-25-january-2022.pdf
2022-01-25,48701606,323879,29921583,255683,28712349,252746,1209234,2937,5409780,25755,3538482,9232,2085445,11441,546122,1775,1556058,9485,604382,4915,278242,1464,4761512,4129,226920,577,189722,440,91784,709,21572,87,80457,197,15828,11,6907,2,546032,892,7195541,63541,5674243,46878,2720354,30116,509703,4672,1702374,14873,573425,4763,189952,1283,10176769,86642,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-26-january-2022.pdf
2022-01-26,48784315,82709,29958924,37341,28748512,36163,1210412,1178,5426122,16342,3547852,9370,2092895,7450,548048,1926,1562119,6061,608027,3645,278405,163,4761923,411,227309,389,189907,185,92047,263,21577,5,80544,87,15867,39,6909,2,546185,153,7208047,12506,5679590,5347,2724830,4476,510354,651,1703639,1265,574109,684,190534,582,10187476,10707,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-27-january-2022.pdf
2022-01-27,49089980,305665,30199492,240568,28985067,236555,1214425,4013,5448377,22255,3553738,5886,2105104,12209,549444,1396,1570552,8433,612468,4441,280095,1690,4770710,8787,228185,876,190816,909,92834,787,21635,58,80970,426,15899,32,6930,21,546919,734,7266392,58345,5728066,48476,2754178,29348,513935,3581,1716527,12888,577811,3702,191322,788,10267073,79597,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-28-january-2022_0.pdf
2022-01-28,49398801,308821,30431220,231728,29212820,227753,1218400,3975,5470123,21746,3563321,9583,2116535,11431,549441,-3,1578701,8149,616188,3720,281565,1470,4791707,20997,229252,1067,191953,1137,93329,495,21658,23,81243,273,15924,25,6934,4,547736,817,7322108,55716,5771419,43353,2783574,29396,518236,4301,1728855,12328,581459,3648,192562,1240,10344978,77905,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-29-january-2022.pdf
2022-01-29,49572846,174045,30529214,97994,29308841,96021,1220373,1973,5492235,22112,3572490,9169,2125657,9122,552320,2879,1585886,7185,619082,2894,282663,1098,4813299,21592,229950,698,192418,465,93441,112,21697,39,81422,179,15963,39,6985,51,548095,359,7349583,27475,5787365,15946,2798684,15110,519988,1752,1733394,4539,583152,1693,192644,82,10374433,29455,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-30-january-2022.pdf
2022-01-30,49664135,91289,30572932,43718,29351778,42937,1221154,781,5507587,15352,3580593,8103,2132252,6595,554731,2411,1590910,5024,621696,2614,283319,656,4820115,6816,230227,277,192499,81,93680,239,21714,17,81481,59,15989,26,6995,10,548139,44,7363536,13953,5794215,6850,2805632,6948,520408,420,1735419,2025,583606,454,192625,-19,10386767,12334,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/01/covid-19-vaccine-rollout-update-31-january-2022.pdf
2022-01-31,49926171,262036,30779302,206370,29555727,203949,1223575,2421,5524882,17295,3586616,6023,2142460,10208,556567,1836,1597713,6803,625141,3445,284731,1412,4828759,8644,230930,703,193098,599,94050,370,21718,4,81587,106,15990,1,6993,-2,548686,547,7413186,49650,5829461,35246,2835391,29759,524741,4333,1746157,10738,592792,9186,193617,992,10450905,64138,,,,,,,,,,,,,35277,34261,112091,102361,46602,37869,14399,13626,19274,17114,4890,4745,41106,37208,135911,132177,425024,392161,88.9,86.3,78.7,71.9,73.8,60,87,82.3,76.8,68.2,91,88.3,87.1,78.8,86.4,84,81.4,75.1,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-1-february-2022.pdf
2022-02-01,50192907,266736,30986366,207064,29758596,202869,1227770,4195,5542077,17195,3593531,6915,2153466,11006,558564,1997,1604241,6528,629304,4163,285977,1246,4839381,10622,231859,929,193379,281,95052,1002,21729,11,81846,259,16018,28,7000,7,550191,1505,7461244,48058,5867445,37984,2865106,29715,528809,4068,1757939,11782,596391,3599,194649,1032,10517709,66804,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-2-february-2022.pdf
2022-02-02,50449872,256965,31190766,204400,29960910,202314,1229856,2086,5557562,15485,3600614,7083,2163525,10059,560074,1510,1610170,5929,633349,4045,287212,1235,4846600,7219,232609,750,193722,343,95409,357,21759,30,82186,340,16045,27,7000,0,550440,249,7511315,50071,5908663,41218,2893792,28686,532885,4076,1770018,12079,599950,3559,195772,1123,10579201,61492,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-3-february-2022_0.pdf
2022-02-03,50704279,254407,31393111,202345,30160883,199973,1232228,2372,5572534,14972,3607546,6932,2174533,11008,561648,1574,1615868,5698,637683,4334,288419,1207,4852937,6337,233447,838,194111,389,95772,363,21830,71,82332,146,16063,18,7000,0,550958,518,7559448,48133,5946041,37378,2923564,29772,537353,4468,1781629,11611,603127,3177,196795,1023,10643641,64440,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-4-february-2022.pdf
2022-02-04,50952756,248477,31589065,195954,30354573,193690,1234492,2264,5589214,16680,3614676,7130,2184802,10269,563116,1468,1621880,6012,641681,3998,289602,1183,4858720,5783,234108,661,194606,495,96026,254,21914,84,82505,173,16086,23,7007,7,551433,475,7608488,49040,5983943,37902,2951311,27747,541491,4138,1792088,10459,606455,3328,198053,1258,10703551,59910,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-5-february-2022.pdf
2022-02-05,51081337,128581,31672517,83452,30437003,82430,1235514,1022,5607147,17933,3621700,7024,2193534,8732,564051,935,1627787,5907,644565,2884,290411,809,4859625,905,234462,354,194644,38,96325,299,21929,15,82633,128,16101,15,7007,0,551543,110,7631692,23204,5996184,12241,2965646,14335,543362,1871,1796284,4196,608279,1824,198130,77,10728296,24745,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-6-february-2022.pdf
2022-02-06,51152055,70718,31709632,37115,30473594,36591,1236038,524,5619746,12599,3628016,6316,2200016,6482,565156,1105,1631972,4185,646525,1960,290951,540,4860041,416,234678,216,194670,26,96476,151,21940,11,82711,78,16101,0,7010,3,551598,55,7643925,12233,6002294,6110,2971834,6188,543752,390,1797984,1700,608819,540,198152,22,10737688,9392,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-7-february-2022.pdf
2022-02-07,51369320,217265,31886057,176425,30648757,175163,1237300,1262,5635225,15479,3631652,3636,2209137,9121,565975,819,1636576,4604,650231,3706,291913,962,4862554,2513,235053,375,194898,228,96812,336,21929,-11,82769,58,16105,4,7010,0,551838,240,7689817,45892,6031160,28866,2995687,23853,547217,3465,1807221,9237,615644,6825,199008,856,10793889,56201,,,,,,,,,,,,,35241,34245,112403,103321,47736,39514,14361,13624,19356,17307,4885,4745,41250,37575,135563,131880,426625,395442,89,86.4,79.2,72.8,75.6,62.6,87.3,82.8,77.3,69.1,90.9,88.3,87.4,79.6,86.4,84.1,81.8,75.8,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-8-february-2022.pdf
2022-02-08,51590445,221125,32058545,172488,30819960,171203,1238585,1285,5649904,14679,3635596,3944,2217586,8449,567386,1411,1640657,4081,653990,3759,292725,812,4874056,11502,235514,461,195018,120,97048,236,21928,-1,82933,164,16105,0,7008,-2,552071,233,7734514,44697,6063216,32056,3019750,24063,550810,3593,1816914,9693,618600,2956,199941,933,10847175,53286,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-9-february-2022.pdf
2022-02-09,51805966,215521,32222621,164076,30982442,162482,1240179,1594,5664954,15050,3643908,8312,2225528,7942,568705,1319,1644616,3959,657233,3243,293664,939,4884737,10681,236100,586,195426,408,97218,170,21933,5,83053,120,16112,7,7012,4,552291,220,7777815,43301,6092394,29178,3043999,24249,554571,3761,1826834,9920,621008,2408,200913,972,10895942,48767,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-10-february-2022.pdf
2022-02-10,52008496,202530,32382322,159701,31140938,158496,1241384,1205,5679575,14621,3648200,4292,2233926,8398,570208,1503,1648749,4133,660031,2798,294337,673,4891148,6411,236424,324,195698,272,97356,138,21996,63,83070,17,16113,1,7015,3,552614,323,7820137,42322,6121119,28725,3067619,23620,558143,3572,1835834,9000,623415,2407,201742,829,10944027,48085,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-11-february-2022.pdf
2022-02-11,52212465,203969,32542187,159865,31298292,157354,1243895,2511,5694509,14934,3653653,5453,2242511,8585,571314,1106,1653031,4282,662966,2935,295489,1152,4896805,5657,237107,683,196287,589,97633,277,22017,21,83162,92,16153,40,7015,0,553348,734,7861940,41803,6149924,28805,3090835,23216,561519,3376,1845061,9227,625653,2238,202651,909,10991882,47855,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-12-february-2022.pdf
2022-02-12,52321535,109070,32607203,65016,31362636,64344,1244567,672,5710457,15948,3659082,5429,2251226,8715,572016,702,1657496,4465,665007,2041,296245,756,4902803,5998,237394,287,196403,116,97721,88,22036,19,83223,61,16182,29,7015,0,553426,78,7881228,19288,6159327,9403,3102303,11468,563026,1507,1848456,3395,626832,1179,202730,79,11009901,18019,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-13-february-2022.pdf
2022-02-13,52371422,49887,32634141,26938,31389307,26671,1244834,267,5718176,7719,3661660,2578,2256518,5292,572017,1,1660044,2548,666144,1137,296755,510,4905967,3164,237512,118,196414,11,97832,111,22047,11,83224,1,16183,1,7024,9,553436,10,7890169,8941,6164190,4863,3107073,4770,563197,171,1849549,1093,627152,320,202727,-3,11016412,6511,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-14-february-2022.pdf
2022-02-14,52539364,167929,32766860,132706,31521325,132005,1245535,701,5730484,12308,3664876,3216,2263176,6658,573513,1496,1663325,3281,669390,3246,297569,814,4910171,4204,237734,222,196528,114,97921,89,22051,4,83241,17,16186,3,7040,16,553674,238,7924832,34657,6186056,21866,3127830,20756,565297,2100,1856720,7169,629737,2585,203439,712,11058574,42158,,,,,,,,,,,,,35192,34228,112908,104458,49049,41228,14252,13572,19428,17458,4870,4736,41456,38065,135151,131547,428426,398952,89.1,86.6,79.6,73.6,77.8,65.4,87.6,83.4,77.7,69.8,91.1,88.6,87.8,80.6,86.4,84.1,82.3,76.6,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-15-february-2022.pdf
2022-02-15,52701104,161740,32896294,129434,31649979,128654,1246315,780,5740858,10374,3668709,3833,2269415,6239,574425,912,1666549,3224,672530,3140,298366,797,4913958,3787,237839,105,196637,109,98070,149,22057,6,83263,22,16203,17,7111,71,553965,291,7957662,32830,6209807,23751,3146585,18755,568575,3278,1864530,7810,632056,2319,204098,659,11097836,39262,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-16-february-2022.pdf
2022-02-16,52859039,157935,33023460,127166,31776180,126201,1247280,965,5750110,9252,3672543,3834,2275435,6020,575574,1149,1669591,3042,675559,3029,299043,677,4917724,3766,238006,167,196791,154,98240,170,22064,7,83274,11,16229,26,7169,58,554295,330,7990454,32792,6231932,22125,3165550,18965,571723,3148,1872582,8052,638108,6052,204738,640,11132305,34469,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-17-february-2022.pdf
2022-02-17,53010759,151720,33146556,123096,31897935,121755,1248621,1341,5758413,8303,3676414,3871,2281982,6547,575599,25,1672589,2998,678459,2900,299959,916,4920788,3064,238234,228,197015,224,98484,244,22087,23,83351,77,16242,13,7174,5,554787,492,8021458,31004,6253389,21457,3185712,20162,574624,2901,1880538,7956,640127,2019,205386,648,11167948,35643,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-18-february-2022.pdf
2022-02-18,53167569,156810,33269566,123010,32019653,121718,1249913,1292,5767440,9027,3680535,4121,2288770,6788,577829,2230,1675844,3255,681143,2684,300880,921,4925562,4774,238497,263,197261,246,98795,311,22120,33,83392,41,16264,22,7188,14,555116,329,8054114,32656,6274475,21086,3205110,19398,577430,2806,1887365,6827,641759,1632,206153,767,11204527,36579,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-19-february-2022.pdf
2022-02-19,53255598,88029,33323708,54142,32073163,53510,1250545,632,5778164,10724,3684772,4237,2296671,7901,578510,681,1679223,3379,682932,1789,301538,658,4930080,4518,238614,117,197299,38,99023,228,22174,54,83492,100,16267,3,7191,3,555188,72,8069489,15375,6282366,7891,3216254,11144,578706,1276,1890429,3064,642920,1161,206195,42,11218101,13574,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-20-february-2022.pdf
2022-02-20,53297217,41619,33344894,21186,32093911,20748,1250983,438,5784906,6742,3687033,2261,2301774,5103,578512,2,1681358,2135,684168,1236,301912,374,4932660,2580,238589,-25,197298,-1,99242,219,22171,-3,83492,0,16277,10,7219,28,555207,19,8077078,7589,6285175,2809,3220667,4413,578846,140,1891292,863,643306,386,206209,14,11222826,4725,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-21-february-2022.pdf
2022-02-21,53439184,141967,33457975,113081,32206393,112482,1251582,599,5792967,8061,3690002,2969,2308662,6888,580440,1928,1683999,2641,686918,2750,302559,647,4935662,3002,238699,110,197394,96,99412,170,22174,3,83492,0,16294,17,7240,21,555360,153,8106000,28922,6303088,17913,3239786,19119,582240,3394,1897978,6686,647874,4568,206679,470,11254265,31439,,,,,,,,,,,,,35147,34208,113396,105656,49922,42743,14144,13533,19495,17637,4870,4731,41631,38436,134909,131405,429831,402335,89.1,86.8,80,74.5,79.3,67.9,87.8,84,78.1,70.7,91.3,88.7,88.2,81.4,86.5,84.2,82.7,77.4,Y,https://www.health.gov.au/sites/default/files/documents/2022/02/covid-19-vaccine-rollout-update-22-february-2022.pdf
